,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,CentralAir_encoded,GarageFinish_encoded,Street_Grvl,Street_Pave,Shape_IR1,Shape_IR2,Shape_IR3,Shape_Reg,Contour_Bnk,Contour_HLS,Contour_Low,Contour_Lvl,Util_AllPub,Util_NoSeWa
2818,2819,150,RL,69.30579531442663,1700,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,6,397.0,1,0.0,33.0,430.0,GasA,3,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,4,7,Typ,0,4,Basment,1980.0,Fin,1.0,450.0,4,3,Y,188,36,0,0,200,0,0,4,2006,WD,Normal,151131.098733642,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2819,2820,20,RL,75.0,9375,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,2,3,799.0,1,0.0,168.0,967.0,GasA,5,Y,SBrkr,1350,0,0,1350,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1954.0,RFn,2.0,504.0,3,3,Y,237,0,0,0,0,0,0,6,2006,WD,Normal,181721.458225594,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2820,2821,50,RL,62.0,6488,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,BrkTil,3,3,2,2,230.0,1,0.0,569.0,799.0,GasA,5,N,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,3,6,Mod,2,3,BuiltIn,1942.0,Unf,1.0,215.0,3,3,Y,264,0,0,0,0,0,0,3,2006,WD,Family,172725.053851858,0,2,0,1,0,0,0,1,0,0,0,1,1,0
2821,2822,70,RL,114.0,19950,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,0.0,3,3,PConc,3,3,2,1,0.0,1,0.0,672.0,672.0,GasA,5,Y,SBrkr,1337,672,0,2009,0.0,0.0,2,0,4,1,3,8,Typ,2,4,2Types,1928.0,Unf,3.0,795.0,3,3,P,0,42,0,0,180,0,0,12,2006,WD,Normal,222438.699143414,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2822,2823,75,RL,60.0,19800,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,BrkTil,3,3,2,3,425.0,1,0.0,1411.0,1836.0,GasA,4,Y,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,4,7,Typ,2,4,Detchd,1993.0,Unf,2.0,836.0,3,3,Y,684,80,32,0,0,0,0,12,2006,WD,Normal,235419.373448928,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2823,2824,80,RL,78.0,11679,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,96.0,3,3,CBlock,3,3,5,5,612.0,3,1164.0,0.0,1776.0,GasA,5,Y,SBrkr,1560,0,0,1560,0.0,1.0,2,0,3,1,3,6,Min2,1,2,Attchd,1962.0,Fin,2.0,528.0,3,3,Y,453,253,144,0,0,0,0,5,2006,WD,Normal,185150.926027596,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2824,2825,20,RL,80.0,12048,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,232.0,3,3,Slab,3,3,2,1,0.0,1,0.0,0.0,0.0,GasA,4,Y,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,3,7,Typ,1,5,Attchd,2002.0,RFn,2.0,569.0,3,3,Y,0,189,36,0,348,0,0,4,2006,WD,Normal,184772.239624699,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2825,2826,20,RL,70.0,10519,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,164.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1057.0,1057.0,GasA,4,Y,SBrkr,1057,0,0,1057,0.0,1.0,1,0,3,1,4,6,Typ,0,4,Attchd,1955.0,Unf,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,180658.216435809,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2826,2827,50,RL,75.0,9525,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,2,468.0,1,0.0,532.0,1000.0,GasA,3,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,3,7,Typ,0,4,Attchd,1953.0,Unf,1.0,305.0,2,3,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,209673.316647174,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2827,2828,60,RL,88.0,12128,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,232.0,4,3,CBlock,4,3,2,5,549.0,1,0.0,319.0,868.0,GasA,5,Y,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,5,9,Typ,1,3,Attchd,1989.0,RFn,2.0,506.0,3,3,Y,0,245,0,0,168,0,0,11,2006,WD,Abnorml,205939.810625621,1,1,0,1,1,0,0,0,1,0,0,0,1,0
2828,2829,90,RL,73.0,9069,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,0.0,4,4,PConc,4,3,4,2,261.0,6,1083.0,0.0,1344.0,GasA,4,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,Typ,0,4,Attchd,1993.0,Unf,4.0,920.0,3,3,Y,288,0,0,0,0,0,0,4,2006,WD,Normal,165633.573325837,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2829,2830,60,RL,133.0,11003,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1308.0,1308.0,GasA,5,Y,SBrkr,1308,568,0,1876,0.0,0.0,2,1,3,1,4,7,Typ,0,4,BuiltIn,2005.0,RFn,3.0,848.0,3,3,Y,0,40,0,0,0,0,0,7,2006,New,Partial,186030.317211014,1,1,0,1,0,1,0,0,0,0,0,1,1,0
2830,2831,20,RL,64.0,7488,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,4,6,393.0,1,0.0,815.0,1208.0,GasA,5,Y,SBrkr,1208,0,0,1208,0.0,0.0,2,0,2,1,4,6,Typ,0,4,Attchd,2005.0,RFn,2.0,632.0,3,3,Y,105,58,0,0,0,0,0,2,2006,WD,Abnorml,160312.319589212,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2831,2832,20,RL,90.0,13377,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,6,1576.0,1,0.0,260.0,1836.0,GasA,4,Y,SBrkr,1846,0,0,1846,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,2.0,495.0,3,3,Y,0,32,0,0,0,0,0,7,2006,New,Partial,190702.440251029,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2832,2833,20,RL,78.0,11645,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,198.0,4,3,PConc,5,3,5,6,1122.0,1,0.0,448.0,1570.0,GasA,5,Y,SBrkr,1590,0,0,1590,1.0,0.0,2,1,2,1,5,6,Typ,0,4,Attchd,2005.0,Fin,3.0,754.0,3,3,Y,176,80,0,0,0,0,0,8,2006,New,Partial,175122.810326699,1,0,0,1,0,0,0,1,0,0,0,1,1,0
2833,2834,60,RL,91.0,10984,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,5,1,0.0,1,0.0,945.0,945.0,GasA,5,Y,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,4,8,Typ,0,4,Attchd,2005.0,RFn,2.0,638.0,3,3,Y,144,54,0,0,0,0,0,5,2006,New,Partial,183783.13937519,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2834,2835,20,RL,78.0,9316,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,140.0,4,3,PConc,4,3,5,6,56.0,1,0.0,1558.0,1614.0,GasA,5,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2005.0,Fin,2.0,576.0,3,3,Y,100,45,0,0,0,0,0,3,2006,WD,Normal,178290.666302221,1,0,0,1,0,0,0,1,0,0,0,1,1,0
2835,2836,60,RL,78.0,9316,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,532.0,4,3,PConc,4,3,4,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,SBrkr,784,812,0,1596,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,2005.0,RFn,2.0,610.0,3,3,Y,144,45,0,0,0,0,0,6,2006,WD,Normal,181605.343963015,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2836,2837,20,RL,80.0,12000,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,0.0,3,2,CBlock,4,2,2,2,853.0,1,0.0,535.0,1388.0,GasA,4,Y,SBrkr,1388,0,0,1388,1.0,0.0,2,0,3,1,3,6,Typ,1,1,Attchd,1968.0,RFn,2.0,522.0,3,3,Y,0,58,0,0,0,0,0,7,2006,COD,Abnorml,187992.451444752,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2837,2838,20,RL,95.0,13015,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,PConc,4,3,2,1,0.0,1,0.0,1100.0,1100.0,GasA,5,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,Typ,0,4,Attchd,1996.0,RFn,2.0,462.0,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,188885.11781517,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2838,2839,60,RL,65.0,12438,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,68.0,4,3,PConc,4,3,2,1,0.0,1,0.0,781.0,781.0,GasA,5,Y,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,4,6,Typ,1,3,Attchd,1995.0,RFn,2.0,473.0,3,3,Y,413,91,0,0,0,0,0,8,2006,WD,Normal,189959.344795118,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2839,2840,20,RL,69.30579531442663,8685,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,3,6,846.0,1,0.0,579.0,1425.0,GasA,5,Y,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,3,5,Typ,0,4,Attchd,1998.0,RFn,2.0,591.0,3,3,Y,0,130,0,0,0,0,0,5,2006,WD,Normal,179258.619211334,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2840,2841,60,RL,68.0,9272,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,6,500.0,1,0.0,342.0,842.0,GasA,5,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,1999.0,RFn,2.0,515.0,3,3,Y,140,85,0,0,0,0,0,6,2006,WD,Normal,181518.750275669,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2841,2842,60,RL,72.0,13426,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,6,894.0,1,0.0,57.0,951.0,GasA,5,Y,SBrkr,951,828,0,1779,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1999.0,Fin,2.0,586.0,3,3,Y,208,107,0,0,0,0,0,9,2006,WD,Normal,193008.659237315,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2842,2843,60,RL,50.0,8340,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,62.0,3,3,CBlock,4,3,4,6,509.0,1,0.0,166.0,675.0,GasA,3,Y,SBrkr,686,702,0,1388,0.0,0.0,1,1,3,1,3,6,Typ,0,4,Attchd,1977.0,Unf,1.0,317.0,3,3,Y,406,36,0,0,0,0,0,12,2006,WD,Normal,186313.89385619,1,2,0,1,1,0,0,0,0,0,0,1,1,0
2843,2844,80,RL,42.0,10385,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,123.0,3,3,CBlock,3,4,4,5,595.0,2,400.0,0.0,995.0,GasA,3,Y,SBrkr,1282,0,0,1282,0.0,1.0,2,0,3,1,3,6,Typ,0,4,Detchd,1989.0,Unf,3.0,672.0,2,3,Y,386,0,0,0,0,0,0,4,2006,WD,Normal,181499.39185067,1,2,0,1,1,0,0,0,0,0,0,1,1,0
2844,2845,20,RL,60.0,7200,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,2,4,437.0,1,0.0,427.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Detchd,1977.0,Unf,1.0,297.0,3,3,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,174126.297156192,1,2,0,1,0,0,0,1,0,0,1,0,1,0
2845,2846,60,RL,69.30579531442663,9930,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,199.0,4,3,PConc,4,3,2,6,456.0,1,0.0,370.0,826.0,GasA,5,Y,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,2002.0,Fin,2.0,591.0,3,3,Y,320,54,0,0,0,0,0,7,2006,WD,Normal,183918.612062767,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2846,2847,60,RL,45.0,9468,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,148.0,3,3,PConc,4,3,3,6,639.0,1,0.0,201.0,840.0,GasA,5,Y,SBrkr,840,915,0,1755,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1999.0,RFn,2.0,530.0,3,3,Y,176,73,0,0,0,0,0,8,2006,WD,Normal,184114.270899227,1,1,0,1,0,1,0,0,0,0,0,1,1,0
2847,2848,20,RL,69.30579531442663,11088,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,0.0,4,3,PConc,4,3,2,6,872.0,1,0.0,476.0,1348.0,GasA,5,Y,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,4,5,Typ,1,3,Attchd,2002.0,Unf,2.0,418.0,3,3,Y,68,166,0,0,0,0,0,6,2006,WD,Normal,158540.947801398,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2848,2849,60,RL,70.0,8726,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,872.0,872.0,GasA,5,Y,SBrkr,872,1037,0,1909,0.0,0.0,2,1,4,1,4,8,Typ,0,4,BuiltIn,2002.0,RFn,2.0,529.0,3,3,Y,0,108,0,0,0,0,0,9,2006,WD,Normal,197034.759055859,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2849,2850,60,RL,67.0,10566,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,261.0,4,3,PConc,4,3,4,6,920.0,1,0.0,170.0,1090.0,GasA,5,Y,SBrkr,1090,1124,0,2214,1.0,0.0,2,1,3,1,4,8,Typ,1,3,Attchd,1999.0,Fin,3.0,646.0,3,3,Y,197,80,0,0,0,0,0,7,2006,WD,Normal,185170.284452595,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2850,2851,60,RL,69.30579531442663,21533,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1065.0,1065.0,GasA,5,Y,SBrkr,1065,984,0,2049,0.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,1997.0,Unf,2.0,467.0,3,3,Y,120,48,0,0,0,0,0,8,2006,WD,Normal,221134.533635148,1,2,0,1,0,1,0,0,0,0,0,1,1,0
2851,2852,60,RL,90.0,11250,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,227.0,3,3,PConc,4,3,3,5,796.0,1,0.0,258.0,1054.0,GasA,5,Y,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,4,8,Typ,1,3,Attchd,1998.0,RFn,3.0,555.0,3,3,Y,128,84,0,0,0,0,0,5,2006,WD,Normal,184306.637575967,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2852,2853,60,RL,90.0,11250,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,PConc,4,4,4,6,685.0,1,0.0,245.0,930.0,GasA,5,Y,SBrkr,950,1045,0,1995,1.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,1995.0,RFn,2.0,610.0,3,3,Y,275,170,0,0,0,0,0,7,2006,WD,Normal,199792.302740996,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2853,2854,120,RM,37.0,4435,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,170.0,4,3,PConc,4,3,4,6,717.0,1,0.0,131.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,4,Typ,0,4,Attchd,2003.0,Fin,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,4,2006,WD,Normal,143237.803559736,1,0,0,1,0,0,0,1,0,0,0,1,1,0
2854,2855,20,RL,70.0,8810,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,6,1000.0,1,0.0,390.0,1390.0,GasA,5,Y,SBrkr,1390,0,0,1390,1.0,0.0,2,0,3,1,4,7,Typ,0,4,Attchd,2003.0,RFn,2.0,545.0,3,3,Y,0,68,0,0,0,0,0,3,2006,WD,Normal,177294.838897736,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2855,2856,60,RL,74.0,8581,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,4,3,1,0.0,1,0.0,851.0,851.0,GasA,5,Y,SBrkr,851,886,0,1737,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,2006.0,RFn,2.0,578.0,3,3,Y,0,105,0,0,0,0,0,8,2006,New,Partial,182368.620883855,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2856,2857,60,RL,70.0,8400,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,4,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,SBrkr,784,827,0,1611,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,2005.0,RFn,2.0,572.0,3,3,Y,144,36,0,0,0,0,0,3,2006,WD,Normal,176487.943174734,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2857,2858,20,RL,65.0,8772,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3,6,996.0,1,0.0,340.0,1336.0,GasA,5,Y,SBrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,2005.0,Unf,2.0,502.0,3,3,Y,136,43,0,0,0,0,0,9,2006,New,Partial,183849.408762071,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2858,2859,70,RL,67.0,8777,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,0.0,3,4,CBlock,4,3,2,3,173.0,4,337.0,166.0,676.0,GasA,4,Y,SBrkr,760,676,0,1436,1.0,0.0,2,0,3,1,3,6,Min1,0,4,Attchd,1950.0,Unf,2.0,528.0,3,3,Y,147,0,0,0,0,0,420,10,2006,WD,Normal,184964.141507413,1,2,0,1,0,0,0,1,1,0,0,0,1,0
2859,2860,90,RL,38.0,7840,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,355.0,3,3,CBlock,4,3,5,6,976.0,1,0.0,0.0,976.0,GasA,3,Y,SBrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,3,4,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,10,2006,WD,AdjLand,196395.969632434,1,2,0,1,1,0,0,0,0,0,0,1,1,0
2860,2861,20,RL,73.0,16133,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,4,3,3,5,847.0,1,0.0,329.0,1176.0,GasA,3,Y,SBrkr,1176,0,0,1176,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Attchd,1969.0,Unf,1.0,360.0,3,3,Y,0,92,0,0,112,0,0,12,2006,WD,Abnorml,188374.936650438,1,2,0,1,0,0,0,1,0,1,0,0,1,0
2861,2862,60,RL,62.0,7162,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,190.0,4,3,PConc,4,3,2,1,0.0,1,0.0,796.0,796.0,GasA,5,Y,SBrkr,806,918,0,1724,0.0,0.0,2,1,3,1,4,8,Typ,1,4,BuiltIn,2003.0,Fin,2.0,616.0,3,3,Y,168,57,0,0,0,0,0,5,2006,WD,Normal,176261.296806135,1,0,0,1,0,0,0,1,0,0,0,1,1,0
2862,2863,20,RL,75.0,8050,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,102.20131215469613,3,3,PConc,4,3,4,6,475.0,5,297.0,142.0,914.0,GasA,5,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,4,4,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,N,32,0,0,0,0,0,0,4,2006,WD,Normal,163628.142248426,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2863,2864,60,RL,90.0,11060,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1150.0,1150.0,GasA,5,Y,SBrkr,1164,1150,0,2314,0.0,0.0,2,1,3,1,4,9,Typ,1,5,BuiltIn,2003.0,Fin,2.0,502.0,3,3,Y,0,274,0,0,0,0,0,2,2006,ConLD,Normal,180618.032628904,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2864,2865,180,RM,35.0,3675,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,82.0,3,3,PConc,4,3,5,6,547.0,1,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Basment,2005.0,Fin,2.0,525.0,3,3,Y,0,44,0,0,0,0,0,10,2006,New,Partial,161647.329794081,1,0,0,1,0,0,0,1,0,0,0,1,1,0
2865,2866,160,RM,24.0,2522,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,50.0,4,3,PConc,4,3,2,1,0.0,1,0.0,970.0,970.0,GasA,5,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,4,Detchd,2004.0,Unf,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,5,2006,WD,Normal,167129.598867773,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2866,2867,50,RL,56.0,6956,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,2,3,3,1,0.0,1,0.0,624.0,624.0,GasA,5,Y,SBrkr,624,312,0,936,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,1948.0,Unf,1.0,265.0,3,1,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,174750.988352687,1,2,0,1,0,0,0,1,0,0,0,1,1,0
2867,2868,50,RL,72.0,7822,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,AsbShng,AsbShng,0.0,3,2,BrkTil,2,2,2,1,0.0,1,0.0,832.0,832.0,GasA,3,Y,FuseF,846,492,0,1338,0.0,0.0,2,0,3,1,3,7,Typ,0,4,Detchd,1974.0,Unf,2.0,528.0,3,3,N,0,0,208,0,0,0,0,5,2006,WD,AdjLand,177560.202116333,1,2,0,1,0,0,0,1,1,0,0,0,1,0
